Customer ID,Title,First Name,Middle Name,Last Name,Suffix,Street Address1,Street Address2,City-ZipCode-State,Birth Date,Gender,Marital Status,Home Owner Status,Number of Cars Owned,Number of Children At Home,Total Number of Children,Annual Income,Avg Monthly Spend,eBook Subscriber Flag,Occupation_Management,Occupation_Manual,Occupation_Professional,Occupation_Skilled Manual,Education Level_Graduate Degree,Education Level_High School,Education Level_Partial College,Education Level_Partial High School
21391,,Dawn,,Xie,,3132 Jacqueline Drive,,Louisville-40201-Kentucky,7/4/54,F,M,0,2,0,3,-0.8284485582829335,-0.9765471792484843,0,False,False,False,False,False,False,False,True
21392,,Kelli,A,Lin,,4116 Rubiem Ct,,Dallas-75201-Texas,2/22/54,F,M,0,2,0,3,-0.7090673259668102,-0.830300290624457,0,False,False,False,False,False,False,False,True
21393,,Candace,J,Arun,,8274 Springvale Court,,San Antonio-78201-Texas,4/28/54,F,S,0,2,0,2,0.02634450452140183,-1.2690409564965388,0,False,False,False,True,False,False,True,False
21394,,Gabriella,,Parker,,9206 Hamiliton Ave.,,Bakersfield-93301-California,11/24/54,F,S,1,2,0,2,-0.32705803683743906,-1.074045104997836,0,False,False,False,True,False,False,True,False
21395,,Alexia,M,Hughes,,2934 Pine Creek Way,,Pittsburgh-15201-Pennsylvania,11/20/75,F,M,1,2,0,0,-0.9134963661333088,-0.6840534020004297,0,False,False,False,True,False,False,True,False
21396,,Megan,,Martinez,,9634 Monte Vista Road,,Los Angeles-90001-California,12/19/75,F,S,0,2,0,0,-0.4752591025685659,-0.9765471792484843,0,False,False,False,True,False,False,True,False
21397,,Mason,D,Howard,,1292 Marsh Elder,,Miami-33101-Florida,6/9/75,M,M,1,2,0,0,-0.5838528741332323,0.09593000399438247,0,False,False,False,True,False,True,False,False
21398,,Ethan,,Diaz,,3397 Farm Bureau Road,,Cincinnati-45201-Ohio,3/25/75,M,M,1,2,0,0,0.4786454206213775,0.7784154842398432,0,False,False,False,True,False,False,True,False
21399,,Ian,,Hughes,,3162 Chaucer Drive,,Cleveland-44101-Ohio,11/25/75,M,M,1,2,0,0,0.3999102749885215,0.29092585549308553,1,False,False,False,True,False,False,True,False
21400,,Adam,A,Campbell,,827 Nulty Dr.,,Long Beach-90801-California,11/25/73,M,S,0,2,0,0,0.2989343152137728,0.14467896686905823,0,False,False,False,True,False,False,True,False
21401,,Eric,,Powell,,451 Creed Ave,,Aurora-80010-Colorado,4/13/73,M,S,1,2,0,0,0.44963913726745997,0.38842378124243704,1,False,False,True,False,False,False,True,False
21402,,Kevin,W,King,,6978 Lisa Lee Lane,,New Orleans-70112-Louisiana,6/27/56,M,M,0,2,0,2,0.7945182528473719,0.7784154842398432,0,False,False,False,True,False,True,False,False
21403,Ms.,Lisa,K.,Roy,,6030 Winter Drive,,Oakland-94601-California,10/19/57,M,S,0,2,0,2,0.4135477562348078,0.14467896686905823,1,False,False,True,False,False,True,False,False
21404,,Julio,H,Sanz,,8964 Sanford St,,Indianapolis-46201-Indiana,6/19/57,M,S,0,2,0,2,0.3290326624956156,0.29092585549308553,1,False,False,True,False,False,True,False,False
21405,,Bonnie,,Shen,,853 Serpentine,,Lincoln-68501-Nebraska,9/26/58,F,M,1,4,1,5,1.6681693951875876,0.14467896686905823,0,True,False,False,False,False,False,False,False
21406,,Troy,,Chandra,,6454 Denkinger Road,,Phoenix-85001-Arizona,4/12/59,M,M,1,4,1,4,2.2460842987045284,1.9483905932320615,1,True,False,False,False,False,False,False,False
21407,,Wesley,,Lin,,8553 Calhoun Court,,Bakersfield-93301-California,2/3/59,M,M,1,4,1,4,2.0246616783912903,1.997139556106737,0,True,False,False,False,False,False,False,False
21408,,Autumn,I,Chen,,9940 Northwood Dr.,,Detroit-48201-Michigan,6/6/59,F,M,1,4,1,4,1.743681620447786,-0.09906584750432058,0,True,False,False,False,False,False,False,False
21409,,Johnny,,Deng,,9905 Scenic Drive,,Dallas-75201-Texas,6/25/59,M,M,1,4,1,1,3.0838305099510057,2.1433864447307647,1,True,False,False,False,False,False,False,False
21410,,Eric,,Zhang,,705 Temple Drive,,Philadelphia-19101-Pennsylvania,8/7/73,M,M,0,2,0,0,0.7218826837875619,0.7296665213651674,0,False,False,True,False,False,False,True,False
21411,,Maria,,Kelly,,3035 Blackfield Dr.,,Toledo-43601-Ohio,7/12/73,F,S,0,2,0,0,0.11397597581101492,-0.9277982163738085,0,False,False,True,False,False,False,True,False
21412,,Jordan,,Alexander,,4667 Cook Pk,,Minneapolis-55401-Minnesota,9/26/74,M,M,1,2,0,0,-0.22150073570651604,0.14467896686905823,0,False,False,True,False,False,True,False,False
21413,,Dalton,M,Robinson,,2886 Chaparral Court,Space # 45,San Diego-92101-California,1/8/74,M,M,1,2,0,0,0.4500120371452881,0.7784154842398432,0,False,False,True,False,False,False,True,False
21414,,Aaron,,Butler,,9761 Darnett Circle,,San Jose-95101-California,6/7/74,M,M,1,2,0,0,0.41751647636312156,0.6321685956158158,0,False,False,True,False,False,False,True,False
21415,,Sydney,,Sanchez,,2898 Forest Way,,Fort Worth-76101-Texas,7/22/74,F,S,1,2,0,0,0.023201491265421783,-1.0252961421231601,0,False,False,True,False,False,False,True,False
21417,,Gabrielle,T,Torres,,4108 Yukon Street,,Raleigh-27601-North Carolina,7/4/74,F,S,0,2,0,0,0.13816119645872577,-0.7815513277497813,0,False,False,True,False,False,False,True,False
21418,,Alicia,A,Chapman,,7270 Pepperidge Way,,St. Louis-63101-Missouri,1/23/59,F,M,1,2,2,2,1.6340490563663126,0.48592170699178855,0,True,False,False,False,False,False,False,False
21419,,Gilbert,,Ma,,7151 Corte Bonita,,Oklahoma City-73101-Oklahoma,6/11/66,M,M,1,3,2,2,2.432747323263072,2.7771229621015494,1,True,False,False,False,False,False,False,False
21420,,Isabella,C,Carter,,6406 Golden Leaf Way,,Milwaukee-53201-Wisconsin,9/17/57,F,S,0,2,0,2,-0.24057190088686953,-1.0252961421231601,1,False,False,False,True,False,False,False,True
21421,,Ashley,,Ross,,5629 Tara St.,,Raleigh-27601-North Carolina,2/23/57,F,M,1,2,0,2,0.40116215314980164,-0.635304439125754,0,False,False,True,False,False,True,False,False
21422,,Karen,,Wood,,782 Veale Avenue,,Milwaukee-53201-Wisconsin,1/12/57,F,M,1,0,1,2,0.8118580971663805,-0.29406169900302365,0,True,False,False,False,False,False,False,False
21423,,Connor,,Adams,,8308 La Salle Ave.,,Santa Ana-92701-California,7/19/57,M,S,1,1,0,2,1.2668492195278305,0.4371727441171128,0,False,False,True,False,False,False,True,False
21424,,Emily,L,Alexander,,9170 Plymouth Dr.,,Colorado Springs-80901-Colorado,9/4/56,F,M,0,2,0,2,-0.018243666584620153,-0.9277982163738085,0,False,False,True,False,False,True,False,False
21425,,Carlos,,Hall,,8306 Sun Tree Lane,,Long Beach-90801-California,6/27/56,M,M,0,2,0,2,0.5013923131688941,0.5834196327411401,0,False,False,True,False,False,True,False,False
21426,,Jon,,Raje,,7053 Santa Maria Ct.,,Phoenix-85001-Arizona,10/6/56,M,M,0,2,0,2,0.5181195362600421,0.6321685956158158,0,False,False,True,False,False,True,False,False
21427,,Kelly,,Foster,,920 Broadway,,Orlando-32801-Florida,8/3/56,F,M,0,2,0,3,0.3944499553488951,-0.6840534020004297,0,False,False,True,False,False,False,True,False
21428,,Jada,A,Brooks,,505 Lyman Rd,,Austin-73301-Texas,12/14/56,F,M,0,2,0,3,0.286601983539885,-0.9277982163738085,0,False,False,True,False,False,False,True,False
21430,,Savannah,P,Morgan,,6766 Sea Ranch Ct.,,Louisville-40201-Kentucky,10/5/32,F,M,1,1,0,3,0.8618000450897921,-1.220291993621863,0,True,False,False,False,True,False,False,False
21431,,Preston,,Kapoor,,3788 Gordon Ct.,,Tulsa-74101-Oklahoma,4/19/65,M,S,0,1,0,0,1.46182258422083,0.4371727441171128,0,True,False,False,False,False,False,False,False
21432,,Melanie,A,Ward,,9704 Pineknoll,,Tucson-85701-Arizona,11/27/65,F,M,1,4,1,3,0.6012762090157175,-0.24531273612834786,0,True,False,False,False,False,False,False,False
21434,,Isabella,F,Smith,,4173 Signal Court,,Minneapolis-55401-Minnesota,10/1/65,F,S,0,1,2,2,1.8738503135153664,0.4371727441171128,1,True,False,False,False,True,False,False,False
21436,,Brandi,,Serrano,,2844 Barcelona,,Aurora-80010-Colorado,10/27/62,F,S,1,1,0,1,0.6882417876663518,-0.8790492534991328,0,False,False,True,False,False,False,False,False
21437,,Whitney,,Sara,,7208 Peach Place,,Wichita-67201-Kansas,9/6/62,F,S,0,1,0,1,0.1684726293850418,-0.8790492534991328,1,False,False,True,False,False,False,False,False
21438,,Edward,,Price,,266 H Street,,Fresno-93701-California,4/16/62,M,S,0,1,0,1,0.6006902234934162,0.29092585549308553,1,False,False,True,False,False,False,False,False
21439,,Thomas,M,Clark,,6432 Vista Way,,Colorado Springs-80901-Colorado,1/18/62,M,S,1,1,0,1,0.46343643274710117,0.48592170699178855,1,False,False,True,False,False,False,False,False
21441,,Edward,,Nelson,,1631 Via Cordona,,Austin-73301-Texas,8/14/42,M,M,1,2,0,4,0.1730006993300978,0.4371727441171128,0,True,False,False,False,False,False,False,False
21442,,Savannah,E,Cook,,7664 Castle Rock Rd.,,Honolulu-96801-Hawaii,5/22/42,F,S,1,2,0,4,-0.3797967338445618,-0.9765471792484843,0,True,False,False,False,False,False,False,False
21443,,Zoe,D,Morgan,,3521 Fourth St.,#607,Cleveland-44101-Ohio,5/10/42,F,M,1,2,0,5,0.3655768505227734,-0.7328023648751055,0,True,False,False,False,False,False,False,False
21445,,Madeline,,Evans,,2015 Bella Avenue,,Santa Ana-92701-California,3/17/43,F,M,1,2,0,3,0.3878709360757844,-0.9765471792484843,0,True,False,False,False,True,False,False,False
21446,,Jeremy,,Barnes,,7957 Soto St.,,New York-10001-New York,10/16/43,M,M,0,2,0,3,0.918028019525164,0.193427929743734,0,True,False,False,False,True,False,False,False
21447,,Anthony,,Harris,,2226 Wilson Lane,,Santa Ana-92701-California,2/26/43,M,M,1,2,0,5,0.6567850194009922,0.4371727441171128,0,True,False,False,False,False,False,False,False
21448,,Jenna,D,Nelson,,"32, chaussée de Tournai",,Tulsa-74101-Oklahoma,4/4/43,F,M,0,2,0,5,1.027953576367788,-0.7328023648751055,0,True,False,False,False,False,False,False,False
21449,,Devon,,Raheem,,8740 Vista Way,,Indianapolis-46201-Indiana,1/22/43,M,M,1,2,0,5,1.6151909768304324,0.5834196327411401,0,True,False,False,False,False,False,False,False
21451,,Jocelyn,,Ross,,6564 Bellwood Dr,,Dallas-75201-Texas,10/28/44,F,M,1,2,0,4,-1.1125982651879769,-1.0252961421231601,0,False,False,True,False,False,True,False,False
21452,,Seth,R,Bailey,,1553 Richard Ave.,,Jersey City-7302-New Jersey,5/21/44,M,M,1,2,0,4,-0.9542756313443719,-0.14781481037899635,0,False,False,True,False,False,True,False,False
21453,,Wayne,,Deng,,7495 Morgan Territory Rd.,,Miami-33101-Florida,2/21/44,M,M,1,2,0,4,0.646130737177331,0.4371727441171128,0,True,False,False,False,False,False,False,False
21455,,Samuel,E,Shan,,1769 Listing Ct,,Bakersfield-93301-California,12/18/45,M,M,0,2,0,4,-0.4614085356778064,-0.09906584750432058,0,False,False,True,False,False,True,False,False
21457,,Jamie,,Serrano,,3841 Frisbie Ct,,Chicago-60601-Illinois,9/24/45,M,M,0,2,0,5,-0.6692469461558765,-0.1965637732536721,0,False,False,True,False,False,True,False,False
21458,,Carson,,Price,,1419 Second St.,,Austin-73301-Texas,5/12/45,M,M,0,2,0,5,-0.3018606593784804,0.09593000399438247,0,False,False,True,False,False,True,False,False
21459,,Luis,M,Alexander,,6286 Ronda Ct,,San Jose-95101-California,9/24/45,M,M,0,2,0,4,0.6413895815878018,0.4371727441171128,0,True,False,False,False,False,False,False,False
21460,,Jack,,Carter,,8963 Dumbarton Street,,San Jose-95101-California,8/7/45,M,M,1,2,0,4,0.3789746104190273,0.5346706698664643,0,True,False,False,False,False,False,False,False
21461,,Elizabeth,A,Simmons,,4947 Noah Court,,Anaheim-92801-California,6/2/45,F,M,1,2,0,5,0.2987478652748587,-0.830300290624457,0,True,False,False,False,False,False,False,False
21463,,Logan,F,Roberts,,3906 El Dorado Way,,Charlotte-28201-North Carolina,10/25/45,M,M,1,2,0,5,0.3866989650311816,0.4371727441171128,0,True,False,False,False,False,False,False,False
21464,,Miguel,,Griffin,,7910 Mary Dr.,,Saint Paul-55101-Minnesota,4/9/45,M,M,1,2,0,5,0.9303603511990518,0.4371727441171128,0,True,False,False,False,False,False,False,False
21466,,Austin,,Jones,,511 El Rancho Drive,,Mesa-85201-Arizona,3/8/46,M,M,0,3,0,5,0.6243693657355031,0.4371727441171128,0,True,False,False,False,False,False,False,False
21467,,David,C,Harris,,3360 Hazelwood Lane,,Chicago-60601-Illinois,8/3/46,M,M,1,2,0,4,0.8583906747782206,0.48592170699178855,0,True,False,False,False,False,False,False,False
21468,,Ethan,L,Yang,,661 Cardinal Dr,,Detroit-48201-Michigan,8/27/46,M,M,1,2,0,4,1.0367966306134269,0.38842378124243704,0,True,False,False,False,False,False,False,False
21469,,Caitlin,C,Bell,,3606 Bishop Drive,,San Francisco-94101-California,9/27/47,F,S,0,1,1,2,-0.1031316602016405,-0.5865554762510782,0,False,False,True,False,False,False,True,False
21470,,Stephanie,,Jenkins,,7223 Cortez,,Austin-73301-Texas,3/16/47,F,S,0,1,1,2,-0.06943749266931205,-0.8790492534991328,0,False,False,True,False,False,False,True,False
21471,,Marcus,l,Carter,,8645 Michigan Blvd,,Toledo-43601-Ohio,5/1/47,M,M,1,1,1,2,0.3713834343346687,1.1196582243625735,0,False,False,True,False,False,False,True,False
21472,,Patrick,J,Ward,,7780 Limeridge Dr.,,Lincoln-68501-Nebraska,11/19/47,M,M,1,1,1,2,0.48959269560618934,0.9734113357385462,0,False,False,True,False,False,False,True,False
21473,,Stacy,S,Rubio,,1479 Megan Dr,,El Paso-79901-Texas,10/11/48,F,M,1,2,1,2,-0.7591957238291359,-0.7328023648751055,0,False,False,True,False,False,True,False,False
21474,,Lucas,L,Gray,,8891 Mount Olivet Ct.,,Orlando-32801-Florida,10/22/48,M,M,1,1,1,2,0.6702094150028053,1.1684071872372492,0,False,False,True,False,False,False,True,False
21475,,Cassidy,,Alexander,,1528 MapleView Drive,,Corpus Christi-78401-Texas,8/20/48,F,M,1,0,1,2,0.640217610543199,-0.635304439125754,0,True,False,False,False,False,False,False,False
21477,,Katelyn,B,Watson,,3634 Heather Pl,,Corpus Christi-78401-Texas,6/10/48,F,M,1,0,1,2,0.53045186793393,-0.5378065133764024,0,True,False,False,False,False,False,False,False
21478,,Abigail,R,Reed,,336 E Eagle Peak Rd.,,Columbus-43085-Ohio,7/14/48,F,M,1,0,1,2,0.1701506788352684,-0.44030858762705094,0,True,False,False,False,False,False,False,False
21480,,Alfredo,P,Martin,,9896 White Dr,,Houston-77001-Texas,3/9/49,M,M,0,2,1,2,-0.1521147227249227,0.9246623728638704,0,False,False,True,False,False,True,False,False
21481,,Jose,R,Diaz,,4810 Rahn Court,,Tucson-85701-Arizona,5/9/49,M,M,1,2,1,2,0.5691269124058199,1.0221602986132219,0,False,False,True,False,False,False,True,False
21483,,Michelle,,Bailey,,2964 Holbrook Dr,,Fort Wayne-46801-Indiana,6/16/49,F,M,1,2,1,2,0.06744339819917478,-0.39155962475237516,0,False,False,True,False,False,False,True,False
21484,,Abigail,E,Coleman,,3597 Pine St.,,Sacramento-94203-California,4/26/49,F,M,1,2,1,2,0.15576739783332585,-0.39155962475237516,0,False,False,True,False,False,False,True,False
21485,,Brandon,C,Clark,,7638 Diokmo Ct.,,Irvine-92602-California,2/15/49,M,M,0,2,1,2,0.7268635607271235,1.2659051129866008,0,False,False,True,False,False,False,True,False
21486,,Suzanne,,Gao,,3576 Court St.,,Greensboro-27401-North Carolina,9/3/49,F,S,1,0,1,2,0.16210669575640424,-0.635304439125754,0,True,False,False,False,False,False,False,False
21487,,Jacqueline,R,Ramirez,,2023 Flame Drive,,Anaheim-92801-California,3/11/49,F,S,1,2,1,4,0.24148109832267992,-0.7328023648751055,1,False,False,True,False,False,False,True,False
21488,,Madison,M,Henderson,,1093 Via Romero,,San Francisco-94101-California,10/2/49,F,M,0,2,1,4,0.21894729141963656,-0.29406169900302365,0,False,False,True,False,False,False,True,False
21489,,Neil,L,Gutierrez,,7225 Newell Ave.,,San Francisco-94101-California,8/20/50,M,M,0,2,1,2,-0.5780729260268961,0.33967481836776126,0,False,False,False,True,False,False,False,True
21490,,Cole,,Ward,,594 Tosco Way,,Virginia Beach-23450-Virginia,11/6/50,M,M,1,2,1,2,-0.3875743598678345,0.7296665213651674,0,False,False,False,True,False,False,False,True
21491,,Joseph,M,Lewis,,7726 Driftwood Drive,,Durham-27701-North Carolina,4/12/50,M,M,1,2,1,2,0.06888172629936903,0.9246623728638704,0,False,False,True,False,False,False,True,False
21492,,Robert,,Jai,,9192 High Maple Court,,Seattle-98101-Washington,10/23/50,M,S,1,1,1,2,0.48088281988834636,0.8759134099891946,0,False,False,True,False,False,False,True,False
21493,,Carson,,Coleman,,8681 Orange Street,,Sacramento-94203-California,12/20/50,M,S,1,1,1,3,1.5190627154674494,1.1684071872372492,0,True,False,False,False,False,False,False,False
21494,,Kayla,,Gonzales,,5298 Green View Court,,Toledo-43601-Ohio,9/9/51,F,S,1,2,1,2,0.05428535965295324,-0.6840534020004297,1,False,False,True,False,False,True,False,False
21495,,James,,Hughes,,8225 Hidden Oak Ct,,Albuquerque-87101-New Mexico,8/2/51,M,M,1,2,1,2,0.5157755941708366,1.217156150111925,0,False,False,True,False,False,True,False,False
21496,,Nichole,,Rai,,1314 Westover Dr.,,Newark-7101-New Jersey,11/11/51,F,M,1,2,1,2,-0.4058997252925317,-0.3428106618776994,0,False,False,True,False,False,False,True,False
21497,,Patrick,S,Cox,,2344 Ridgeview Dr.,,Houston-77001-Texas,1/15/51,M,M,1,2,1,2,0.43341799258193586,1.3634030387359524,1,False,False,True,False,False,False,True,False
21498,,Cameron,,Wilson,,638 Shangri-la Rd.,,Tampa-33601-Florida,5/6/51,M,M,1,2,1,2,0.333640639557349,1.217156150111925,0,False,False,True,False,False,False,True,False
21499,,Bailey,L,Ramirez,,6492 Crossbow Way,,St. Louis-63101-Missouri,10/24/51,F,M,1,1,2,4,0.2779187435276011,0.29092585549308553,0,False,False,True,False,False,False,True,False
21500,,Devin,J,Long,,6199 G St.,,Washington-20001-DC,2/17/52,M,M,1,2,1,2,0.3813984596249102,1.0221602986132219,0,False,False,False,True,False,False,False,True
21501,,Deb,,Foster,,2866 Reisling Court,,Miami-33101-Florida,2/3/52,M,S,1,3,1,2,0.16192024581749018,0.7296665213651674,0,False,False,False,True,False,False,False,True
21502,,Morgan,,Clark,,836 Donaleen Cr.,,Durham-27701-North Carolina,11/25/52,F,S,1,2,1,2,0.30894934050401424,-0.44030858762705094,0,False,False,True,False,False,True,False,False
21503,,Melanie,K,Long,,4682 Deermeadow Way,,Cleveland-44101-Ohio,6/26/52,F,M,1,2,1,2,0.041260499634527464,-0.39155962475237516,0,False,False,True,False,False,True,False,False
21504,,Chloe,D,Torres,,6963 Grand View Avenue,,Kansas City-64101-Missouri,4/20/52,F,M,1,2,1,2,0.3406991015305245,-0.5378065133764024,0,False,False,True,False,False,True,False,False
21508,,Suzanne,,Li,,1893 Cranberry Way,,Riverside-92501-California,3/25/56,F,M,1,4,4,4,1.6166559406361858,1.4121520016106281,0,False,False,True,False,False,True,False,False
21509,,Michele,C,Lopez,,891 Melinda Court,,Oklahoma City-73101-Oklahoma,11/21/55,F,M,1,3,4,4,1.708309403465231,1.5096499273599795,1,False,False,True,False,False,False,True,False
21510,,Carol,,Perry,,Wasserstr 63,,Wichita-67201-Kansas,12/20/54,F,M,0,1,2,3,0.7431912482348842,0.33967481836776126,0,False,False,True,False,False,False,True,False
21511,,Richard,D,Sanders,,7948 Sony Hill Circle,,Greensboro-27401-North Carolina,2/6/54,M,M,1,1,2,4,1.0590907161664378,2.2896333333547916,0,False,False,True,False,False,False,True,False
21512,,Emma,I,Russell,,2609 Amarillo,,Honolulu-96801-Hawaii,11/23/54,F,M,0,1,2,4,1.3258206716357952,0.4371727441171128,0,False,False,True,False,False,False,True,False
21513,,Stacey,,Xu,,"55, avenue du Président-Kennedy",,Lexington-40502-Kentucky,4/26/44,F,M,1,2,1,5,-0.20035198549254862,-0.5378065133764024,0,False,False,True,False,False,True,False,False
21515,,Barbara,,Yuan,,3402 Wawona Lane,,San Diego-92101-California,2/14/44,F,M,1,3,4,4,1.6350612131775604,1.0709092614878977,0,True,False,False,False,False,False,False,False
17543,,Meredith,W,Martin,,6868 West,,Honolulu-96801-Hawaii,8/15/62,F,S,0,1,0,1,0.13387284786370215,-0.9277982163738085,0,False,False,True,False,False,False,False,False
21518,,Ruben,M,Madan,,"59, boulevard Tremblay",,Dallas-75201-Texas,11/18/45,M,M,1,2,1,5,0.5267761405667668,1.0221602986132219,0,False,False,True,False,False,True,False,False
21519,,Franklin,,Becker,,Kampstr 2842,,Newark-7101-New Jersey,4/8/45,M,S,1,4,3,3,1.1229098666861683,2.045888518981413,0,True,False,False,False,False,False,False,False
21521,,Joanna,,Romero,,1144/118 rue Faubourg St Antoine,,San Diego-92101-California,2/8/46,F,S,0,2,0,5,0.43933111921606777,-0.7815513277497813,0,False,False,True,False,False,False,True,False
21524,,Faith,V,Wood,,7591 Signal Court,,Orlando-32801-Florida,2/11/53,F,S,1,1,2,4,0.8435013153706541,0.0471810411197067,0,False,False,True,False,False,False,True,False
21525,,Victoria,L,Howard,,4858 Shannon Lane,,Greensboro-27401-North Carolina,8/13/53,F,M,1,2,2,4,0.4713206015926104,0.14467896686905823,0,False,False,True,False,False,False,True,False
21526,,Jonathon,O,Munoz,,Residenz Straße 423,,Columbus-43085-Ohio,11/7/53,M,S,1,2,2,4,1.2234330194664114,1.7533947417333584,1,False,False,True,False,False,False,True,False
21527,,Sergio,,Patel,,"77, rue du Puits Dixme",,Toledo-43601-Ohio,9/21/54,M,S,1,2,2,4,1.3876687799441483,1.7533947417333584,0,False,False,True,False,False,True,False,False
21529,,Kristi,L,Martinez,,"6, avenue de Norvege",,Corpus Christi-78401-Texas,3/4/53,F,S,1,3,4,4,0.9171490412417119,0.5834196327411401,1,True,False,False,False,False,False,False,False
21530,,Toni,,Raman,,"501, rue Henri Gagnon",,Plano-75023-Texas,2/3/53,F,M,0,4,4,4,1.1298884215426663,1.0709092614878977,0,True,False,False,False,False,False,False,False
21531,,Kari,C,Vance,,"33, place de la République",,Charlotte-28201-North Carolina,2/10/53,F,M,1,4,4,4,0.991356116929512,0.9734113357385462,1,True,False,False,False,False,False,False,False
21532,,Sierra,L,Turner,,Nonnendamm 4,,St. Louis-63101-Missouri,3/25/53,F,M,0,2,5,5,1.6721114796103422,1.6558968159840068,0,True,False,False,False,False,False,False,False
21535,,Alfredo,,Sandberg,,"3, rue de l'Espace De Schengen",,Jersey City-7302-New Jersey,7/27/51,M,S,1,2,2,4,1.201804826552379,1.6558968159840068,1,False,False,True,False,False,True,False,False
21536,,Billy,L,Rubio,,Buergermeister-ulrich-str 321,,Baltimore-21201-Maryland,2/19/51,M,M,1,2,1,4,1.4180867556927008,1.5096499273599795,0,False,False,True,False,False,True,False,False
21537,,Gloria,M,Navarro,,Hellweg 4924,,Chula Vista-91910-California,6/8/51,F,M,0,2,1,4,0.7912154253580369,-0.1965637732536721,0,False,False,True,False,False,True,False,False
21538,,Tara,W,Luo,,"52, rue Henri Gagnon",,Milwaukee-53201-Wisconsin,4/10/50,F,M,1,2,2,5,0.31036103289864936,0.33967481836776126,0,True,False,False,False,False,True,False,False
21541,,Daisy,,Gutierrez,,2076 Westover Dr,,Jacksonville-32099-Florida,3/26/50,F,M,0,3,5,5,1.6791433058779586,1.9483905932320615,1,True,False,False,False,False,False,True,False
21542,,Patricia,L,Vance,,"7, place de Brazaville",,Phoenix-85001-Arizona,5/24/49,F,M,0,3,1,5,0.0516484248025971,-0.29406169900302365,0,False,False,False,True,False,False,False,True
21543,,Naomi,,Romero,,"8080, quai de l´ Iton",,Tulsa-74101-Oklahoma,2/2/49,F,M,1,3,1,5,0.8141221321389085,-0.39155962475237516,0,True,False,False,False,False,True,False,False
21546,,Cory,B,Garcia,,Nonnendamm 36,,San Francisco-94101-California,5/25/48,M,M,1,4,1,4,1.1433128171444793,1.6558968159840068,0,False,False,False,True,False,False,False,True
21548,,Christy,E,Chander,,5994 El Capitan,,Houston-77001-Texas,9/2/48,F,M,1,4,5,5,1.457134700042419,1.7533947417333584,1,True,False,False,False,False,True,False,False
21549,,Jerome,J,Ruiz,,Parkstr 4851,,Virginia Beach-23450-Virginia,3/23/47,M,S,1,4,4,4,1.2489233896865206,3.0208677764749283,1,True,False,False,False,False,True,False,False
21550,,Kara,L,Deng,,Am Karlshof 68,,Charlotte-28201-North Carolina,8/26/47,F,M,0,4,4,4,0.6852053172326084,0.8759134099891946,0,True,False,False,False,False,True,False,False
21551,,Elijah,D,Butler,,8001 Roosevelt Avenue,,Wichita-67201-Kansas,8/20/75,M,S,0,3,0,0,0.29270156011293097,0.29092585549308553,0,False,False,True,False,False,False,False,False
21552,,Francis,,Alvarez,,5287 Race Road,,San Francisco-94101-California,11/19/75,M,M,0,3,0,0,1.3431871516603628,0.7296665213651674,0,False,False,True,False,False,False,False,False
21553,,Allen,,Suri,,3840 Gold Crest Ct,,Memphis-37501-Tennessee,10/17/75,M,M,1,2,0,0,1.3997613902680037,0.5346706698664643,0,False,False,True,False,False,False,False,False
21554,,Molly,,Rana,,8970 Kahrs Avenue,,Cincinnati-45201-Ohio,7/24/73,F,S,0,3,0,0,0.6040196866883103,-0.8790492534991328,1,False,False,True,False,False,False,False,False
21555,,Jarrod,C,Madan,,1355 Sequoia Drive,,San Antonio-78201-Texas,3/9/74,M,S,1,2,0,0,1.304192478721763,0.33967481836776126,0,False,False,True,False,False,False,False,False
21556,,Gloria,G,Serrano,,9687 Maywood Ln.,,Denver-80201-Colorado,5/27/74,F,S,0,3,0,0,0.6151001402009179,-0.6840534020004297,0,False,False,True,False,False,False,False,False
21558,,Nicole,A,Coleman,,1955 Wallace Dr.,,Nashville-37201-Tennessee,12/24/73,F,S,1,2,5,5,0.9642409686702943,1.3634030387359524,1,True,False,False,False,False,True,False,False
21561,,Albert,L,Navarro,,7514 Woodcrest Dr.,,Toledo-43601-Ohio,5/20/72,M,S,0,3,0,0,1.3173771529735436,0.6321685956158158,0,False,False,True,False,False,False,False,False
21563,,Carla,L,Mehta,,9218 Gold Crest Ct.,,Cincinnati-45201-Ohio,12/25/71,F,S,1,4,0,0,0.7751274592003086,-0.7815513277497813,0,False,False,True,False,False,False,False,False
21564,,Erica,A,Liu,,3691 Macaroon Drive,,Cincinnati-45201-Ohio,8/1/71,F,S,1,4,0,0,0.9010877107895428,-0.830300290624457,1,False,False,True,False,False,False,False,False
21565,,Sheena,J,Shan,,4948 Muy Verde,#52,Charlotte-28201-North Carolina,11/11/72,F,M,1,3,5,5,1.7766832596355766,1.8996416303573858,0,True,False,False,False,False,True,False,False
21568,,Jacquelyn,J,Hernandez,,5621 Arcadia Pl.,,Baltimore-21201-Maryland,11/21/71,F,M,1,4,5,5,0.3907475922761729,1.607147853109331,0,True,False,False,False,False,True,False,False
21569,,Brendan,A,Rai,,6185 Hearturou Court,,Mesa-85201-Arizona,9/14/70,M,S,1,4,0,0,1.4359326784173332,0.6321685956158158,1,False,False,True,False,False,False,False,False
21574,,Fernando,,Lewis,,3893 San Francisco,,Bakersfield-93301-California,7/18/64,M,M,1,1,2,5,1.02411803476727,2.387131259104143,0,False,False,True,False,False,False,True,False
